request_id,provider_key,model,endpoint_family,api,location,cell_id,domain,demographic,schema_variant,repeat_index,prompt_sha256,schema_sha256,temperature,max_output_tokens,reasoning_effort,expected_output_mode
p4-gemini-C4-S8-037,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,37,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-038,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,38,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-039,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,39,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-040,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,40,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-041,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,41,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-042,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,42,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-043,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,43,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-044,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,44,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-045,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,45,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-046,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,46,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-047,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,47,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-048,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,48,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-049,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,49,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-050,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,50,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-051,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,51,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-052,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,52,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-053,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,53,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-054,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,54,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-055,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,55,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-056,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,56,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-057,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,57,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-058,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,58,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-059,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,59,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-060,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,60,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-061,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,61,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-062,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,62,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-063,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,63,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-064,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,64,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-065,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,65,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-066,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,66,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-067,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,67,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-068,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,68,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-069,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,69,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-070,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,70,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-071,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,71,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-072,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,72,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-073,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,73,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-074,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,74,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-075,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,75,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-076,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,76,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-077,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,77,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-078,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,78,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-079,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,79,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-080,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,80,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-081,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,81,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-082,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,82,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-083,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,83,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-084,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,84,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-085,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,85,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-086,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,86,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-087,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,87,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-088,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,88,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-089,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,89,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-090,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,90,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-091,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,91,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-092,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,92,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-093,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,93,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-094,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,94,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-095,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,95,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-096,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,96,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-097,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,97,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-098,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,98,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S8-099,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S8,99,sha256:d2e02ad02191f7560d118ffb5792fc4547c04c9fb4a4f190ef0d8c6d88acb3cc,sha256:e5edd9a8cbf9c28951334c2622f5a221f1b8cbc1c8c3efd6b77571e2676d1542,1.0,4000,medium,strict_json
p4-gemini-C4-S9-000,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S9,0,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C4-S9-001,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S9,1,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C4-S9-002,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S9,2,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C4-S9-003,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S9,3,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C4-S9-004,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S9,4,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C4-S9-005,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S9,5,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C4-S9-006,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S9,6,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C4-S9-007,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S9,7,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C4-S9-008,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S9,8,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C4-S9-009,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S9,9,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C4-S9-010,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C4,xray,D0,S9,10,sha256:4fd9132e26117c3db47853d224f460d6f01f8f8380db1f3f8596e33d367926ab,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
